Symbol,Date,Open,High,Low,Close,Volume
A,04 Oct 2023,110.41,111.89,109.3801,111.67,1541700
AA,04 Oct 2023,27.73,27.81,26.37,27.16,5335500
AAC,04 Oct 2023,10.74,10.75,10.74,10.75,11900
AAC.T,04 Oct 2023,0.25,0.2511,0.23,0.23,6300
AAC.W,04 Oct 2023,0.6276,0.6276,0.59,0.6,19600
AACT,04 Oct 2023,10.3,10.3,10.275,10.275,4900
AAI-C,04 Oct 2023,23.62,23.6501,23.585,23.6501,3500
AAIC,04 Oct 2023,4.17,4.205,4.09,4.19,63800
AAIN,04 Oct 2023,23.34,23.34,23.34,23.34,100
AAN,04 Oct 2023,9.88,9.92,9.72,9.82,250600
AAP,04 Oct 2023,53.53,53.89,51.95,52.38,1778000
AAT,04 Oct 2023,18.19,18.45,18.11,18.41,222200
AB,04 Oct 2023,30.24,30.745,29.91,30.57,186900
ABBV,04 Oct 2023,146.57,148.08,146.31,147.69,3159500
ABEV,04 Oct 2023,2.51,2.5573,2.505,2.55,12380400
ABG,04 Oct 2023,212.69,217.0999,211.745,214.32,75200
ABM,04 Oct 2023,39.1,40.34,39,40.32,505300
ABR,04 Oct 2023,13.76,13.82,13.29,13.55,5739300
ABR-D,04 Oct 2023,17.13,17.46,17.13,17.38,10100
ABR-E,04 Oct 2023,16.95,17.1,16.8501,17.1,10500
ABR-F,04 Oct 2023,18.4,18.4,17.95,18.15,10000
ABT,04 Oct 2023,95.89,96.34,94.83,95.65,4336100
AC,04 Oct 2023,35.5,36.04,35.3,35.44,10100
ACA,04 Oct 2023,70.4,71.54,69.89,70.88,190700
ACCO,04 Oct 2023,5.36,5.43,5.32,5.39,460500
ACEL,04 Oct 2023,10.73,10.83,10.63,10.75,229800
ACH.W,04 Oct 2023,1.16,1.18,1.1,1.18,5600
ACHR,04 Oct 2023,4.81,5,4.73,4.96,3991700
ACI,04 Oct 2023,22.76,23.04,22.67,22.98,3036900
ACM,04 Oct 2023,79.18,80.96,79.01,80.89,806700
ACN,04 Oct 2023,310.74,311,306.87,309.39,2153800
ACP,04 Oct 2023,6.47,6.48,6.23,6.24,823500
ACP-A,04 Oct 2023,22,22,21.85,21.85,400
ACR,04 Oct 2023,8.4,8.7801,8.26,8.26,11400
ACR-C,04 Oct 2023,21.69,21.88,21.65,21.666,2500
ACR-D,04 Oct 2023,18.01,18.26,17.9,17.93,6100
ACR.W,04 Oct 2023,0.04,0.04,0.0361,0.04,114700
ACRE,04 Oct 2023,8.93,8.93,8.65,8.86,433800
ACRO,04 Oct 2023,10.29,10.29,10.29,10.29,20400
ACV,04 Oct 2023,18.27,18.36,18.09,18.25,28000
ADC,04 Oct 2023,54.27,54.67,53.59,54.59,698900
ADC-A,04 Oct 2023,16.04,16.4059,16.04,16.12,13600
ADCT,04 Oct 2023,0.82,0.8529,0.806,0.82,99400
ADM,04 Oct 2023,73.8,73.82,72.96,73.47,1704600
ADNT,04 Oct 2023,35.23,36.02,34.99,35.87,553300
ADT,04 Oct 2023,6,6.24,5.99,6.22,2280600
ADX,04 Oct 2023,16.49,16.63,16.4001,16.63,145800
AEE,04 Oct 2023,73.08,73.12,71.36,72.83,1517500
AEFC,04 Oct 2023,18.8,18.9837,18.47,18.48,41100
AEG,04 Oct 2023,4.69,4.7,4.63,4.7,1317600
AEL,04 Oct 2023,53.14,53.51,53.02,53.38,757300
